,Unnamed: 0,path,strain,date,pos,gl,condition,lane_ID,id,parent_id,daughter_type,first_frame,last_frame,end_type,genealogy,frame,vertical_top,vertical_bottom,length_moma,cell_num_in_lane,total_cell_in_lane,length_pixel,fluo_bg_ch_1,fluo_ampl_ch_1,fluo_bg_ch_2,fluo_ampl_ch_2,fluo_bg_ch_3,fluo_ampl_ch_3,fluo_bg_ch_4,fluo_ampl_ch_4,touch_bottom,cid,fluo_background,fluo_amplitude,ndgt,end_type_moma,time_sec,length_um,discard_start,discard_top,cell,gl_id,vertical_center,medium,m_start,m_end,m_cycle,start_time,end_time,b_rank,c_step,acq_freq_sec,autofluo_ch_1,autofluo_ch_2,fluo_ampl_ch_1_nocomp,log_resc_length_moma,cell_,sub_ind
11515,11516,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,81,76,BOTTOM,228,466,div,0:1BBBBBBBBBTB,294,118,155,2.405,5,7,33.1,6657.35489935761,37987.675106177005,4544.09939072431,7977.590681616801,,,,,0,0BBBBBBBBBTB,6657.35489935761,39883.5487399981,2,div,71280.0,2.1515,False,False,20191018_0_5_81,20191018.0.5,136.5,SPM,43200.0,151199.99999,1.0,41040.0,162180.0,2,SPM.1,720.0,212.602,166.1855,39670.9467399981,0.8775499035577244,20191018_0_5_81.0,33.0
11516,11517,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,81,76,BOTTOM,228,466,div,0:1BBBBBBBBBTB,295,117,154,2.405,5,7,31.1,6721.941495856179,37765.993423183,4541.02638388437,8041.212159890171,,,,,0,0BBBBBBBBBTB,6721.941495856179,39675.2911889198,2,div,72000.0,2.0215,False,False,20191018_0_5_81,20191018.0.5,135.5,SPM,43200.0,151199.99999,1.0,41040.0,162180.0,2,SPM.1,720.0,212.602,166.1855,39462.6891889198,0.8775499035577244,20191018_0_5_81.0,34.0
11517,11518,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,81,76,BOTTOM,228,466,div,0:1BBBBBBBBBTB,296,118,155,2.405,5,7,33.1,6656.37553338991,38674.852201211805,4513.267005126289,7943.19776401065,,,,,0,0BBBBBBBBBTB,6656.37553338991,40563.468929418,2,div,72720.0,2.1515,False,False,20191018_0_5_81,20191018.0.5,136.5,SPM,43200.0,151199.99999,1.0,41040.0,162180.0,2,SPM.1,720.0,212.602,166.1855,40350.866929418,0.8775499035577244,20191018_0_5_81.0,35.0
11518,11519,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,81,76,BOTTOM,228,466,div,0:1BBBBBBBBBTB,297,117,154,2.405,5,7,34.1,6624.627807158101,37996.250243712406,4526.02707646807,7921.59397220185,,,,,0,0BBBBBBBBBTB,6624.627807158101,39880.308571847,2,div,73440.0,2.2165,False,False,20191018_0_5_81,20191018.0.5,135.5,SPM,43200.0,151199.99999,1.0,41040.0,162180.0,2,SPM.1,720.0,212.602,166.1855,39667.706571847004,0.8775499035577244,20191018_0_5_81.0,36.0
11519,11520,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,81,76,BOTTOM,228,466,div,0:1BBBBBBBBBTB,298,117,155,2.47,5,7,34.1,6823.82388293255,38655.3969604248,4633.25445348496,8048.104777479879,,,,,0,0BBBBBBBBBTB,6823.82388293255,40571.8950684731,2,div,74160.0,2.2165,False,False,20191018_0_5_81,20191018.0.5,136.0,SPM,43200.0,151199.99999,1.0,41040.0,162180.0,2,SPM.1,720.0,218.34799999999998,170.67700000000002,40353.5470684731,0.9042181506398859,20191018_0_5_81.0,37.0
11520,11521,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,81,76,BOTTOM,228,466,div,0:1BBBBBBBBBTB,299,117,154,2.405,5,7,32.1,6660.97670103485,37433.2220977907,4505.3840864904405,8116.24538642359,,,,,0,0BBBBBBBBBTB,6660.97670103485,39358.3518743261,2,div,74880.0,2.0865,False,False,20191018_0_5_81,20191018.0.5,135.5,SPM,43200.0,151199.99999,1.0,41040.0,162180.0,2,SPM.1,720.0,212.602,166.1855,39145.7498743261,0.8775499035577244,20191018_0_5_81.0,38.0
11521,11522,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,81,76,BOTTOM,228,466,div,0:1BBBBBBBBBTB,300,118,155,2.405,5,7,30.1,6716.80166203343,36801.0212805182,4550.700256723189,7780.91077634943,,,,,0,0BBBBBBBBBTB,6716.80166203343,38655.3954543279,2,div,75600.0,1.9565,False,False,20191018_0_5_81,20191018.0.5,136.5,SPM,43200.0,151199.99999,1.0,41040.0,162180.0,2,SPM.1,720.0,212.602,166.1855,38442.7934543279,0.8775499035577244,20191018_0_5_81.0,39.0
11522,11523,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,81,76,BOTTOM,228,466,div,0:1BBBBBBBBBTB,301,118,155,2.405,5,7,31.1,6579.07756576006,38878.8413324848,4510.82686532204,8155.56254149755,,,,,0,0BBBBBBBBBTB,6579.07756576006,40812.267028740804,2,div,76320.0,2.0215,False,False,20191018_0_5_81,20191018.0.5,136.5,SPM,43200.0,151199.99999,1.0,41040.0,162180.0,2,SPM.1,720.0,212.602,166.1855,40599.6650287408,0.8775499035577244,20191018_0_5_81.0,40.0
11523,11524,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,81,76,BOTTOM,228,466,div,0:1BBBBBBBBBTB,302,118,155,2.405,5,7,30.1,6636.9021941122,37164.2170868142,4532.44254873566,7703.355835895459,,,,,0,0BBBBBBBBBTB,6636.9021941122,39002.2271681881,2,div,77040.0,1.9565,False,False,20191018_0_5_81,20191018.0.5,136.5,SPM,43200.0,151199.99999,1.0,41040.0,162180.0,2,SPM.1,720.0,212.602,166.1855,38789.625168188104,0.8775499035577244,20191018_0_5_81.0,41.0
11524,11525,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,81,76,BOTTOM,228,466,div,0:1BBBBBBBBBTB,303,118,155,2.405,5,7,33.1,6630.42282833804,37188.9232294795,4533.90813781652,7687.41384374957,,,,,0,0BBBBBBBBBTB,6630.42282833804,39023.5695505107,2,div,77760.0,2.1515,False,False,20191018_0_5_81,20191018.0.5,136.5,SPM,43200.0,151199.99999,1.0,41040.0,162180.0,2,SPM.1,720.0,212.602,166.1855,38810.9675505107,0.8775499035577244,20191018_0_5_81.0,42.0
11525,11526,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,81,76,BOTTOM,228,466,div,0:1BBBBBBBBBTB,304,118,155,2.405,5,7,30.1,6591.19912362714,38284.277463015096,4513.55664857315,7958.76000223881,,,,,0,0BBBBBBBBBTB,6591.19912362714,40176.1778234875,2,div,78480.0,1.9565,False,False,20191018_0_5_81,20191018.0.5,136.5,SPM,43200.0,151199.99999,1.0,41040.0,162180.0,2,SPM.1,720.0,212.602,166.1855,39963.5758234875,0.8775499035577244,20191018_0_5_81.0,43.0
11526,11527,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,81,76,BOTTOM,228,466,div,0:1BBBBBBBBBTB,305,118,155,2.405,5,7,32.1,6580.1575916314205,37438.1995253101,4510.14563159142,7910.80724345751,,,,,0,0BBBBBBBBBTB,6580.1575916314205,39319.9818536796,2,div,79200.0,2.0865,False,False,20191018_0_5_81,20191018.0.5,136.5,SPM,43200.0,151199.99999,1.0,41040.0,162180.0,2,SPM.1,720.0,212.602,166.1855,39107.3798536796,0.8775499035577244,20191018_0_5_81.0,44.0
11527,11528,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,81,76,BOTTOM,228,466,div,0:1BBBBBBBBBTB,306,117,155,2.47,5,7,31.1,6756.58369961932,38369.702167635296,4651.8857714490105,7770.91709496847,,,,,0,0BBBBBBBBBTB,6756.58369961932,40227.7136746736,2,div,79920.0,2.0215,False,False,20191018_0_5_81,20191018.0.5,136.0,SPM,43200.0,151199.99999,1.0,41040.0,162180.0,2,SPM.1,720.0,218.34799999999998,170.67700000000002,40009.3656746736,0.9042181506398859,20191018_0_5_81.0,45.0
11528,11529,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,81,76,BOTTOM,228,466,div,0:1BBBBBBBBBTB,307,117,155,2.47,5,7,32.1,6714.51428643312,38605.6775394974,4622.000612280171,8121.604304020329,,,,,0,0BBBBBBBBBTB,6714.51428643312,40537.6840476457,2,div,80640.0,2.0865,False,False,20191018_0_5_81,20191018.0.5,136.0,SPM,43200.0,151199.99999,1.0,41040.0,162180.0,2,SPM.1,720.0,218.34799999999998,170.67700000000002,40319.336047645695,0.9042181506398859,20191018_0_5_81.0,46.0
11529,11530,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,81,76,BOTTOM,228,466,div,0:1BBBBBBBBBTB,308,117,155,2.47,5,7,33.1,6672.9816214927005,38018.9691635904,4623.49410469191,7806.279474903729,,,,,0,0BBBBBBBBBTB,6672.9816214927005,39884.4421327951,2,div,81360.0,2.1515,False,False,20191018_0_5_81,20191018.0.5,136.0,SPM,43200.0,151199.99999,1.0,41040.0,162180.0,2,SPM.1,720.0,218.34799999999998,170.67700000000002,39666.0941327951,0.9042181506398859,20191018_0_5_81.0,47.0
11530,11531,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,81,76,BOTTOM,228,466,div,0:1BBBBBBBBBTB,309,118,156,2.47,5,7,29.1,6698.84098302062,38539.3729261442,4622.90618634594,7923.800535376609,,,,,0,0BBBBBBBBBTB,6698.84098302062,40429.6428391087,2,div,82080.0,1.8915,False,False,20191018_0_5_81,20191018.0.5,137.0,SPM,43200.0,151199.99999,1.0,41040.0,162180.0,2,SPM.1,720.0,218.34799999999998,170.67700000000002,40211.294839108705,0.9042181506398859,20191018_0_5_81.0,48.0
11531,11532,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,81,76,BOTTOM,228,466,div,0:1BBBBBBBBBTB,310,118,155,2.405,5,7,32.1,6502.40939566046,37890.3946791588,4491.09474652141,7755.78733096624,,,,,0,0BBBBBBBBBTB,6502.40939566046,39739.4678059927,2,div,82800.0,2.0865,False,False,20191018_0_5_81,20191018.0.5,136.5,SPM,43200.0,151199.99999,1.0,41040.0,162180.0,2,SPM.1,720.0,212.602,166.1855,39526.865805992704,0.8775499035577244,20191018_0_5_81.0,49.0
11532,11533,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,81,76,BOTTOM,228,466,div,0:1BBBBBBBBBTB,311,118,155,2.405,5,7,26.1,6519.30544057705,38496.7431886744,4489.98504888893,7680.988263549781,,,,,0,0BBBBBBBBBTB,6519.30544057705,40330.033712283395,2,div,83520.0,1.6965,False,False,20191018_0_5_81,20191018.0.5,136.5,SPM,43200.0,151199.99999,1.0,41040.0,162180.0,2,SPM.1,720.0,212.602,166.1855,40117.431712283396,0.8775499035577244,20191018_0_5_81.0,50.0
11533,11534,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,81,76,BOTTOM,228,466,div,0:1BBBBBBBBBTB,312,117,154,2.405,5,7,29.1,6594.830211433829,34854.2166792947,4518.03229840128,7237.408355669441,,,,,0,0BBBBBBBBBTB,6594.830211433829,36593.9118423409,2,div,84240.0,1.8915,False,False,20191018_0_5_81,20191018.0.5,135.5,SPM,43200.0,151199.99999,1.0,41040.0,162180.0,2,SPM.1,720.0,212.602,166.1855,36381.309842340896,0.8775499035577244,20191018_0_5_81.0,51.0
11534,11535,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,81,76,BOTTOM,228,466,div,0:1BBBBBBBBBTB,313,117,155,2.47,5,7,32.1,6693.8610227048,37170.9660977359,4609.17832173539,7669.166057775809,,,,,0,0BBBBBBBBBTB,6693.8610227048,39007.508135926604,2,div,84960.0,2.0865,False,False,20191018_0_5_81,20191018.0.5,136.0,SPM,43200.0,151199.99999,1.0,41040.0,162180.0,2,SPM.1,720.0,218.34799999999998,170.67700000000002,38789.1601359266,0.9042181506398859,20191018_0_5_81.0,52.0
11535,11536,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,81,76,BOTTOM,228,466,div,0:1BBBBBBBBBTB,314,117,156,2.535,5,7,31.1,6902.31986148129,37129.1066545927,4738.81203034716,7790.169443570179,,,,,0,0BBBBBBBBBTB,6902.31986148129,38996.926407186,2,div,85680.0,2.0215,False,False,20191018_0_5_81,20191018.0.5,136.5,SPM,43200.0,151199.99999,1.0,41040.0,162180.0,2,SPM.1,720.0,224.09400000000002,175.1685,38772.832407186004,0.9301936370431465,20191018_0_5_81.0,53.0
11536,11537,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,81,76,BOTTOM,228,466,div,0:1BBBBBBBBBTB,315,117,156,2.535,5,7,32.1,6862.87658329423,37816.710743555,4739.53194693054,7736.497603373341,,,,,0,0BBBBBBBBBTB,6862.87658329423,39673.2057378668,2,div,86400.0,2.0865,False,False,20191018_0_5_81,20191018.0.5,136.5,SPM,43200.0,151199.99999,1.0,41040.0,162180.0,2,SPM.1,720.0,224.09400000000002,175.1685,39449.1117378668,0.9301936370431465,20191018_0_5_81.0,54.0
11537,11538,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,81,76,BOTTOM,228,466,div,0:1BBBBBBBBBTB,316,117,155,2.47,5,7,32.1,6662.20253554676,37529.8642601963,4616.3449178417295,7469.74365228354,,,,,0,0BBBBBBBBBTB,6662.20253554676,39324.3281708281,2,div,87120.0,2.0865,False,False,20191018_0_5_81,20191018.0.5,136.0,SPM,43200.0,151199.99999,1.0,41040.0,162180.0,2,SPM.1,720.0,218.34799999999998,170.67700000000002,39105.9801708281,0.9042181506398859,20191018_0_5_81.0,55.0
11538,11539,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,81,76,BOTTOM,228,466,div,0:1BBBBBBBBBTB,317,118,156,2.47,5,7,33.1,6743.73671108365,36843.9879586499,4639.37432933064,7349.687121860179,,,,,0,0BBBBBBBBBTB,6743.73671108365,38613.119941362405,2,div,87840.0,2.1515,False,False,20191018_0_5_81,20191018.0.5,137.0,SPM,43200.0,151199.99999,1.0,41040.0,162180.0,2,SPM.1,720.0,218.34799999999998,170.67700000000002,38394.7719413624,0.9042181506398859,20191018_0_5_81.0,56.0
11539,11540,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,81,76,BOTTOM,228,466,div,0:1BBBBBBBBBTB,318,117,155,2.47,5,7,32.1,6563.64695380412,37353.1501144849,4602.262437668211,7510.79867802981,,,,,0,0BBBBBBBBBTB,6563.64695380412,39156.2766355492,2,div,88560.0,2.0865,False,False,20191018_0_5_81,20191018.0.5,136.0,SPM,43200.0,151199.99999,1.0,41040.0,162180.0,2,SPM.1,720.0,218.34799999999998,170.67700000000002,38937.9286355492,0.9042181506398859,20191018_0_5_81.0,57.0
11540,11541,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,81,76,BOTTOM,228,466,div,0:1BBBBBBBBBTB,319,118,155,2.405,5,7,33.1,6495.403682035171,36054.1884743665,4502.40530281618,7379.43888709259,,,,,0,0BBBBBBBBBTB,6495.403682035171,37823.852079543,2,div,89280.0,2.1515,False,False,20191018_0_5_81,20191018.0.5,136.5,SPM,43200.0,151199.99999,1.0,41040.0,162180.0,2,SPM.1,720.0,212.602,166.1855,37611.250079542995,0.8775499035577244,20191018_0_5_81.0,58.0
11541,11542,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,81,76,BOTTOM,228,466,div,0:1BBBBBBBBBTB,320,118,154,2.34,5,7,32.1,6291.48070112402,36635.4121471639,4384.38531736583,7036.62892694088,,,,,0,0BBBBBBBBBTB,6291.48070112402,38326.9968507484,2,div,90000.0,2.0865,False,False,20191018_0_5_81,20191018.0.5,136.0,SPM,43200.0,151199.99999,1.0,41040.0,162180.0,2,SPM.1,720.0,206.856,161.694,38120.1408507484,0.85015092936961,20191018_0_5_81.0,59.0
11542,11543,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,81,76,BOTTOM,228,466,div,0:1BBBBBBBBBTB,321,118,155,2.405,5,7,27.1,6551.05105578505,35504.1157849958,4518.32588970676,6872.55044853251,,,,,0,0BBBBBBBBBTB,6551.05105578505,37166.8259296362,2,div,90720.0,1.7615,False,False,20191018_0_5_81,20191018.0.5,136.5,SPM,43200.0,151199.99999,1.0,41040.0,162180.0,2,SPM.1,720.0,212.602,166.1855,36954.2239296362,0.8775499035577244,20191018_0_5_81.0,60.0
11543,11544,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,81,76,BOTTOM,228,466,div,0:1BBBBBBBBBTB,322,118,156,2.47,5,7,28.1,6614.8938547773205,38267.3385299775,4609.91472429372,7550.55160747616,,,,,0,0BBBBBBBBBTB,6614.8938547773205,40078.852919155,2,div,91440.0,1.8265,False,False,20191018_0_5_81,20191018.0.5,137.0,SPM,43200.0,151199.99999,1.0,41040.0,162180.0,2,SPM.1,720.0,218.34799999999998,170.67700000000002,39860.504919155,0.9042181506398859,20191018_0_5_81.0,61.0
11544,11545,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,81,76,BOTTOM,228,466,div,0:1BBBBBBBBBTB,323,118,155,2.405,5,7,27.1,6522.78873490298,35197.5217872317,4506.85447541731,6888.7672559656,,,,,0,0BBBBBBBBBTB,6522.78873490298,36863.6536782404,2,div,92160.0,1.7615,False,False,20191018_0_5_81,20191018.0.5,136.5,SPM,43200.0,151199.99999,1.0,41040.0,162180.0,2,SPM.1,720.0,212.602,166.1855,36651.0516782404,0.8775499035577244,20191018_0_5_81.0,62.0
11545,11546,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,81,76,BOTTOM,228,466,div,0:1BBBBBBBBBTB,324,118,155,2.405,5,7,31.1,6454.4440931094705,37654.1287491468,4484.302415894001,7360.61609557105,,,,,0,0BBBBBBBBBTB,6454.4440931094705,39419.8207453123,2,div,92880.0,2.0215,False,False,20191018_0_5_81,20191018.0.5,136.5,SPM,43200.0,151199.99999,1.0,41040.0,162180.0,2,SPM.1,720.0,212.602,166.1855,39207.2187453123,0.8775499035577244,20191018_0_5_81.0,63.0
11546,11547,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,81,76,BOTTOM,228,466,div,0:1BBBBBBBBBTB,325,118,155,2.405,5,7,30.1,6499.828715936229,35472.3653881511,4510.10315285973,7031.44812318848,,,,,0,0BBBBBBBBBTB,6499.828715936229,37168.6029421439,2,div,93600.0,1.9565,False,False,20191018_0_5_81,20191018.0.5,136.5,SPM,43200.0,151199.99999,1.0,41040.0,162180.0,2,SPM.1,720.0,212.602,166.1855,36956.0009421439,0.8775499035577244,20191018_0_5_81.0,64.0
11547,11548,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,81,76,BOTTOM,228,466,div,0:1BBBBBBBBBTB,326,118,155,2.405,5,7,28.1,6444.805353753361,35324.4485697719,4478.64038101246,7057.795107923679,,,,,0,0BBBBBBBBBTB,6444.805353753361,37026.2453375438,2,div,94320.0,1.8265,False,False,20191018_0_5_81,20191018.0.5,136.5,SPM,43200.0,151199.99999,1.0,41040.0,162180.0,2,SPM.1,720.0,212.602,166.1855,36813.6433375438,0.8775499035577244,20191018_0_5_81.0,65.0
11548,11549,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,81,76,BOTTOM,228,466,div,0:1BBBBBBBBBTB,327,116,154,2.47,5,7,33.1,6616.22860189152,35985.607462577005,4608.5763011524205,7283.78125261683,,,,,0,0BBBBBBBBBTB,6616.22860189152,37740.8333068792,2,div,95040.0,2.1515,False,False,20191018_0_5_81,20191018.0.5,135.0,SPM,43200.0,151199.99999,1.0,41040.0,162180.0,2,SPM.1,720.0,218.34799999999998,170.67700000000002,37522.4853068792,0.9042181506398859,20191018_0_5_81.0,66.0
11549,11550,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,81,76,BOTTOM,228,466,div,0:1BBBBBBBBBTB,328,118,155,2.405,5,7,33.1,6447.768597922939,35488.549159840295,4482.2123127716295,7170.067389478,,,,,0,0BBBBBBBBBTB,6447.768597922939,37214.0353790202,2,div,95760.0,2.1515,False,False,20191018_0_5_81,20191018.0.5,136.5,SPM,43200.0,151199.99999,1.0,41040.0,162180.0,2,SPM.1,720.0,212.602,166.1855,37001.4333790202,0.8775499035577244,20191018_0_5_81.0,67.0
